Customer Key,GeographyKey,Customer Code,Title,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,House Ownership,Cars Owned,Continent,City,State,Country,Date First Purchase,Customer Type,Company Name
17516,506,28515,,"Lal, Tony",1969/12/27,M,M,10000,2,2,High School,Manual,House Owner,0,Europe,London,England,United Kingdom,2004/06/21,Person,
17734,506,28733,,"Ramos, Diana",1974/10/01,M,F,40000,1,1,Bachelors,Skilled Manual,House Owner,0,Europe,London,England,United Kingdom,2004/03/15,Person,
17735,506,28734,,"Moreno, Briana",1974/05/15,M,F,40000,1,1,Bachelors,Skilled Manual,House Owner,0,Europe,London,England,United Kingdom,2004/04/01,Person,
17900,506,28899,,"Anand, Alejandro",1954/09/19,M,M,130000,4,5,High School,Professional,House Owner,1,Europe,London,England,United Kingdom,2004/06/27,Person,
17904,506,28903,,"Luo, Kara",1953/10/25,M,F,130000,4,5,Partial College,Professional,House Owner,2,Europe,London,England,United Kingdom,2003/08/15,Person,
17917,506,28916,,"Shan, Kathryn",1949/08/16,M,F,160000,3,5,Partial College,Management,House Owner,4,Europe,London,England,United Kingdom,2003/10/30,Person,
494,506,11493,,"Wu, Dawn",1970/12/02,S,F,40000,2,2,Partial College,Clerical,House Owner,0,Europe,London,England,United Kingdom,2002/05/17,Person,
1403,506,12402,,"Moreno, Albert",1971/03/15,S,M,40000,2,2,Partial College,Clerical,House Owner,2,Europe,London,England,United Kingdom,2002/12/10,Person,
2816,506,13815,,"Lin, Lacey",1979/11/02,S,F,30000,3,3,Partial College,Clerical,House Owner,2,Europe,London,England,United Kingdom,2003/08/13,Person,
3707,506,14706,,"Jai, Kate",1972/05/26,S,F,40000,2,2,Partial College,Clerical,House Owner,0,Europe,London,England,United Kingdom,2004/03/09,Person,
3807,506,14806,,"Jai, Damien",1963/05/07,S,M,10000,3,2,Partial High School,Manual,House Owner,2,Europe,London,England,United Kingdom,2003/10/24,Person,
3809,506,14808,,"Prasad, Cynthia",1963/09/20,S,F,10000,4,2,Partial High School,Manual,House Owner,2,Europe,London,England,United Kingdom,2003/12/11,Person,
3982,506,14981,,"Raji, April",1978/03/08,S,F,30000,4,4,Partial College,Clerical,House Owner,3,Europe,London,England,United Kingdom,2003/11/24,Person,
5283,506,16282,,"Suarez, Kristine",1963/09/01,S,F,20000,3,3,High School,Manual,House Owner,2,Europe,London,England,United Kingdom,2003/11/14,Person,
6640,506,17639,,"Ma, Heather",1972/04/07,S,F,40000,2,2,Partial College,Clerical,House Owner,0,Europe,London,England,United Kingdom,2003/01/22,Person,
7628,506,18627,,"Gomez, Kristine",1972/09/09,S,F,40000,2,2,Partial College,Clerical,House Owner,0,Europe,London,England,United Kingdom,2003/05/30,Person,
8193,506,19192,,"Ruiz, Erika",1970/03/12,S,F,40000,2,2,Partial College,Clerical,House Owner,0,Europe,London,England,United Kingdom,2002/08/26,Person,
8343,506,19342,,"Zeng, Aimee",1963/04/09,S,F,30000,2,2,Partial College,Clerical,House Owner,0,Europe,London,England,United Kingdom,2003/11/07,Person,
8498,506,19497,,"She, Raul",1979/04/26,S,M,30000,3,3,Partial College,Clerical,House Owner,2,Europe,London,England,United Kingdom,2004/02/18,Person,
8507,506,19506,,"Lin, Candice",1978/06/13,S,F,30000,4,4,Partial College,Clerical,House Owner,3,Europe,London,England,United Kingdom,2003/05/22,Person,
9055,506,20054,,"Nara, Clarence",1972/11/23,S,M,40000,2,2,Partial College,Clerical,House Owner,0,Europe,London,England,United Kingdom,2001/09/13,Person,
9910,506,20909,,"Weadock, Kelly",1963/04/22,S,F,10000,3,2,Partial High School,Manual,House Owner,2,Europe,London,England,United Kingdom,2003/10/12,Person,
10112,506,21111,,"Deng, Ricardo",1978/12/16,S,M,30000,4,4,Partial College,Clerical,House Owner,2,Europe,London,England,United Kingdom,2003/08/12,Person,
11461,506,22460,,"Torres, Julio",1968/08/17,S,M,20000,1,1,Partial College,Manual,House Owner,0,Europe,London,England,United Kingdom,2004/04/13,Person,
11654,506,22653,,"Dominguez, Carolyn",1965/06/17,S,F,20000,2,2,High School,Manual,House Owner,0,Europe,London,England,United Kingdom,2003/08/15,Person,
11687,506,22686,,"Anand, Wayne",1979/03/12,S,M,30000,3,3,Partial College,Clerical,House Owner,2,Europe,London,England,United Kingdom,2003/09/12,Person,
11696,506,22695,,"Martin, Darren",1978/08/17,S,M,30000,4,4,Partial College,Clerical,House Owner,3,Europe,London,England,United Kingdom,2003/09/11,Person,
12236,506,23235,,"Pal, Cedric",1971/06/18,S,M,40000,2,2,Partial College,Clerical,House Owner,2,Europe,London,England,United Kingdom,2003/08/08,Person,
12780,506,23779,,"Dominguez, Deanna",1971/10/19,S,F,40000,2,2,Partial College,Clerical,House Owner,2,Europe,London,England,United Kingdom,2003/11/28,Person,
13045,506,24044,,"Kumar, Arturo",1968/05/12,S,M,10000,3,3,High School,Manual,House Owner,0,Europe,London,England,United Kingdom,2004/01/22,Person,
13055,506,24054,,"Hernandez, Gerald",1967/02/16,S,M,10000,3,3,Partial High School,Manual,House Owner,1,Europe,London,England,United Kingdom,2004/01/24,Person,
14732,506,25731,,"Tang, Colleen",1960/05/03,S,F,20000,1,1,Partial College,Manual,House Owner,0,Europe,London,England,United Kingdom,2003/09/26,Person,
15825,506,26824,,"Blanco, Theresa",1966/03/06,S,F,10000,4,4,Partial High School,Manual,House Owner,1,Europe,London,England,United Kingdom,2003/11/20,Person,
16176,506,27175,,"Raji, Marshall",1972/06/10,S,M,40000,2,2,Partial College,Clerical,House Owner,0,Europe,London,England,United Kingdom,2004/05/19,Person,
16782,506,27781,,"Sai, Allen",1965/01/11,S,M,20000,2,2,High School,Manual,House Owner,1,Europe,London,England,United Kingdom,2004/02/28,Person,
115,679,11114,,"Moreno, Leslie",1962/05/28,S,F,70000,5,4,Partial College,Skilled Manual,House Owner,2,Asia,Rhodes,New South Wales,Australia,2003/09/19,Person,
1372,679,12371,,"Subram, Stefanie",1963/02/14,S,F,60000,3,2,Bachelors,Professional,House Owner,2,Asia,Rhodes,New South Wales,Australia,2004/01/02,Person,
2027,512,13026,,"Zheng, Colleen",1948/04/15,S,F,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Milsons Point,New South Wales,Australia,2003/12/29,Person,
2035,634,13034,,"Yuan, Kelsey",1949/02/27,S,F,20000,2,1,Partial High School,Clerical,House Owner,2,Asia,Goulburn,New South Wales,Australia,2003/12/09,Person,
3318,648,14317,,"Liang, Steve",1962/08/22,S,M,70000,5,4,Bachelors,Professional,House Owner,2,Asia,Lavender Bay,New South Wales,Australia,2003/08/09,Person,
3671,646,14670,,"Gill, Leslie",1968/11/03,S,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Lane Cove,New South Wales,Australia,2003/03/12,Person,
4206,518,15205,,"Black, Shawna",1967/12/22,S,F,90000,4,4,Bachelors,Professional,House Owner,0,Asia,Newcastle,New South Wales,Australia,2003/04/13,Person,
4577,512,15576,,"Raje, Carly",1970/09/19,S,F,80000,4,4,Graduate Degree,Management,House Owner,1,Asia,Milsons Point,New South Wales,Australia,2003/05/27,Person,
4599,553,15598,,"Rubio, Tanya",1965/10/21,S,F,60000,3,3,Bachelors,Professional,House Owner,1,Asia,Springwood,New South Wales,Australia,2004/03/22,Person,
5184,554,16183,,"Carlson, Tanya",1964/11/04,S,F,60000,3,3,Bachelors,Professional,House Owner,2,Asia,St. Leonards,New South Wales,Australia,2003/11/10,Person,
5186,553,16185,,"Raji, Grant",1964/12/13,S,M,60000,4,4,Bachelors,Professional,House Owner,3,Asia,Springwood,New South Wales,Australia,2003/10/29,Person,
6285,468,17284,,"Martin, Gerald",1968/07/05,S,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,2003/08/09,Person,
7263,558,18262,,"Rana, Evelyn",1964/03/28,S,F,60000,3,3,Bachelors,Professional,House Owner,2,Asia,Sydney,New South Wales,Australia,2004/04/22,Person,
7265,473,18264,,"Ma, Jeffery",1964/06/05,S,M,60000,4,4,Bachelors,Professional,House Owner,3,Asia,Darlinghurst,New South Wales,Australia,2004/03/24,Person,
7299,519,18298,,"Malhotra, Geoffrey",1962/10/10,S,M,70000,5,4,Bachelors,Professional,House Owner,2,Asia,North Ryde,New South Wales,Australia,2004/01/20,Person,
7493,554,18492,,"Johnston, Tamara",1958/10/13,S,F,100000,1,1,Bachelors,Management,House Owner,2,Asia,St. Leonards,New South Wales,Australia,2004/01/02,Person,
7699,518,18698,,"Chande, Jaclyn",1968/07/06,S,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Newcastle,New South Wales,Australia,2001/12/25,Person,
7703,468,18702,,"Smith, Adriana",1968/04/08,S,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,2001/12/30,Person,
7723,554,18722,,"Navarro, Jonathon",1963/07/19,S,M,60000,3,2,Bachelors,Professional,House Owner,2,Asia,St. Leonards,New South Wales,Australia,2002/01/08,Person,
7899,549,18898,,"Chandra, Monica",1950/03/14,S,F,20000,2,1,Partial High School,Clerical,House Owner,2,Asia,Silverwater,New South Wales,Australia,2003/09/09,Person,
7902,706,18901,,"Shan, Connor",1951/09/09,S,M,20000,2,1,Partial High School,Clerical,House Owner,2,Asia,Wollongong,New South Wales,Australia,2003/12/17,Person,
8563,512,19562,,"Guo, Leah",1968/09/22,S,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Milsons Point,New South Wales,Australia,2002/02/01,Person,
8633,518,19632,,"Vazquez, Lawrence",1949/10/23,S,M,10000,2,1,High School,Skilled Manual,House Owner,2,Asia,Newcastle,New South Wales,Australia,2003/08/25,Person,
8797,634,19796,,"Xie, Marshall",1958/11/13,S,M,120000,5,1,Bachelors,Management,House Owner,4,Asia,Goulburn,New South Wales,Australia,2003/08/29,Person,
9214,468,20213,,"Dominguez, Gina",1970/02/09,S,F,80000,4,4,Graduate Degree,Management,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,2002/04/04,Person,
9234,553,20233,,"Raje, Jenny",1964/04/07,S,F,60000,3,3,Bachelors,Professional,House Owner,2,Asia,Springwood,New South Wales,Australia,2003/11/04,Person,
9235,669,20234,,"Mehta, Gerald",1964/10/20,S,M,60000,4,4,Bachelors,Professional,House Owner,3,Asia,North Sydney,New South Wales,Australia,2003/08/27,Person,
9236,468,20235,,"Deng, Kenneth",1964/05/23,S,M,60000,4,4,Bachelors,Professional,House Owner,3,Asia,Coffs Harbour,New South Wales,Australia,2004/06/15,Person,
9264,553,20263,,"Zhou, Steve",1962/12/16,S,M,70000,5,4,Partial College,Skilled Manual,House Owner,2,Asia,Springwood,New South Wales,Australia,2004/05/29,Person,
10166,648,21165,,"Gomez, Sheila",1969/08/03,S,F,80000,4,4,Graduate Degree,Management,House Owner,0,Asia,Lavender Bay,New South Wales,Australia,2002/07/31,Person,
10182,473,21181,,"Sullivan, Summer",1965/09/19,S,F,60000,3,3,Bachelors,Professional,House Owner,1,Asia,Darlinghurst,New South Wales,Australia,2004/03/17,Person,
10224,679,21223,,"Suri, Evelyn",1961/09/24,S,F,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Rhodes,New South Wales,Australia,2003/09/26,Person,
10376,558,21375,,"Sharma, Carl",1949/05/24,S,M,20000,2,1,Partial High School,Clerical,House Owner,2,Asia,Sydney,New South Wales,Australia,2003/09/03,Person,
10378,634,21377,,"Bailey, Allison",1950/02/17,S,F,20000,2,1,Partial High School,Clerical,House Owner,2,Asia,Goulburn,New South Wales,Australia,2003/12/06,Person,
10944,706,21943,,"Mehta, Cindy",1969/08/08,S,F,80000,4,4,Graduate Degree,Management,House Owner,0,Asia,Wollongong,New South Wales,Australia,2002/09/24,Person,
10996,534,21995,,"Raji, Kathryn",1962/03/22,S,F,70000,5,4,Partial College,Skilled Manual,House Owner,2,Asia,Port Macquarie,New South Wales,Australia,2004/02/18,Person,
11925,553,22924,,"Sanchez, Marie",1964/02/01,S,F,60000,4,4,Bachelors,Professional,House Owner,3,Asia,Springwood,New South Wales,Australia,2003/08/15,Person,
12347,679,23346,,"Raji, Carly",1959/08/23,S,F,100000,1,1,Bachelors,Management,House Owner,3,Asia,Rhodes,New South Wales,Australia,2003/10/22,Person,
12416,634,23415,,"Moreno, Kristi",1968/05/11,S,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Goulburn,New South Wales,Australia,2003/01/02,Person,
13277,558,24276,,"Nelson, Kaitlyn",1952/07/09,S,F,20000,2,1,Partial High School,Clerical,House Owner,3,Asia,Sydney,New South Wales,Australia,2003/09/09,Person,
13278,634,24277,,"Kov r, Donald",1952/05/05,S,M,20000,3,1,Partial High School,Clerical,House Owner,4,Asia,Goulburn,New South Wales,Australia,2003/08/27,Person,
13454,518,24453,,"Yuan, Cassie",1964/03/25,S,F,60000,4,4,Bachelors,Professional,House Owner,1,Asia,Newcastle,New South Wales,Australia,2004/04/21,Person,
13457,534,24456,,"Ruiz, Danny",1964/02/21,S,M,60000,4,4,Bachelors,Professional,House Owner,3,Asia,Port Macquarie,New South Wales,Australia,2004/01/24,Person,
13458,655,24457,,"Alonso, Meghan",1963/02/26,S,F,60000,3,2,Bachelors,Professional,House Owner,2,Asia,Malabar,New South Wales,Australia,2003/05/06,Person,
13480,655,24479,,"Moreno, Desir‚e",1961/02/03,S,F,70000,5,4,Partial College,Skilled Manual,House Owner,2,Asia,Malabar,New South Wales,Australia,2004/07/20,Person,
14021,554,25020,,"Romero, Walter",1950/01/07,S,M,20000,2,1,Partial High School,Clerical,House Owner,2,Asia,St. Leonards,New South Wales,Australia,2003/01/30,Person,
14237,512,25236,,"Martin, Lance",1962/01/09,S,M,70000,5,4,Bachelors,Professional,House Owner,2,Asia,Milsons Point,New South Wales,Australia,2004/03/26,Person,
14565,706,25564,,"Nelson, Fernando",1977/09/20,S,M,10000,1,1,High School,Manual,House Owner,0,Asia,Wollongong,New South Wales,Australia,2001/11/15,Person,
14928,669,25927,,"Guo, Tiffany",1948/12/04,S,F,20000,2,1,High School,Skilled Manual,House Owner,2,Asia,North Sydney,New South Wales,Australia,2002/05/01,Person,
14941,553,25940,,"Arun, Gerald",1951/08/14,S,M,20000,2,1,Partial High School,Clerical,House Owner,2,Asia,Springwood,New South Wales,Australia,2002/06/20,Person,
15025,655,26024,,"Gutierrez, Jill",1970/10/21,S,F,80000,4,4,Graduate Degree,Management,House Owner,1,Asia,Malabar,New South Wales,Australia,2002/08/11,Person,
15037,634,26036,,"Wright, Haley",1964/10/20,S,F,60000,3,3,Bachelors,Professional,House Owner,2,Asia,Goulburn,New South Wales,Australia,2004/05/07,Person,
15550,549,26549,,"Sanz, Jamie",1948/08/15,S,M,20000,2,1,Partial High School,Clerical,House Owner,2,Asia,Silverwater,New South Wales,Australia,2002/12/27,Person,
15560,473,26559,,"Ye, Marshall",1949/05/16,S,M,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Darlinghurst,New South Wales,Australia,2003/11/16,Person,
15766,509,26765,,"Chandra, Dominique",1961/03/03,S,F,70000,5,4,Partial College,Skilled Manual,House Owner,2,Asia,Matraville,New South Wales,Australia,2003/09/14,Person,
16145,468,27144,,"Shen, Franklin",1965/10/25,S,M,60000,3,3,Bachelors,Professional,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,2004/03/12,Person,
16517,558,27516,,"Murphy, Charles",1959/05/12,S,M,100000,1,1,Bachelors,Management,House Owner,3,Asia,Sydney,New South Wales,Australia,2004/07/05,Person,
16694,512,27693,,"Alvarez, Tyrone",1967/09/26,S,M,90000,4,4,Bachelors,Professional,House Owner,0,Asia,Milsons Point,New South Wales,Australia,2004/03/13,Person,
16717,648,27716,,"Ramos, Albert",1961/10/03,S,M,70000,5,4,Partial College,Skilled Manual,House Owner,2,Asia,Lavender Bay,New South Wales,Australia,2003/12/31,Person,
16870,646,27869,,"Shan, Shawna",1976/06/09,S,F,10000,1,1,High School,Manual,House Owner,0,Asia,Lane Cove,New South Wales,Australia,2004/04/25,Person,
17104,549,28103,,"Martin, Pedro",1948/11/20,S,M,20000,2,1,Partial High School,Clerical,House Owner,2,Asia,Silverwater,New South Wales,Australia,2004/06/14,Person,
17207,534,28206,,"Long, Angelica",1970/07/22,S,F,80000,4,4,Graduate Degree,Management,House Owner,1,Asia,Port Macquarie,New South Wales,Australia,2003/07/28,Person,
17534,553,28533,,"Sun, Clayton",1965/04/12,S,M,60000,3,3,Bachelors,Professional,House Owner,1,Asia,Springwood,New South Wales,Australia,2003/08/07,Person,
18062,549,29061,,"Kumar, Jaime",1945/04/19,S,M,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Silverwater,New South Wales,Australia,2004/06/12,Person,
18083,706,29082,,"Ramos, Sabrina",1949/01/22,S,F,20000,2,1,Partial High School,Clerical,House Owner,2,Asia,Wollongong,New South Wales,Australia,2004/01/01,Person,
18084,509,29083,,"Sullivan, Toni",1950/08/21,S,F,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Matraville,New South Wales,Australia,2004/03/29,Person,
18089,518,29088,,"Anand, Tamara",1950/03/01,S,F,20000,2,1,Partial High School,Clerical,House Owner,2,Asia,Newcastle,New South Wales,Australia,2004/02/07,Person,
18313,534,29312,,"She, Colleen",1962/04/18,S,F,70000,5,4,Partial College,Skilled Manual,House Owner,2,Asia,Port Macquarie,New South Wales,Australia,2003/11/16,Person,
5,706,11004,,"Johnson, Elizabeth",1968/08/08,S,F,80000,5,5,Bachelors,Professional,House Owner,4,Asia,Wollongong,New South Wales,Australia,2001/07/26,Person,
103,558,11102,,"Nelson, Julia",1965/04/21,S,F,80000,5,5,Bachelors,Professional,House Owner,4,Asia,Sydney,New South Wales,Australia,2004/01/17,Person,
765,518,11764,,"Ramos, Jessie",1967/07/17,S,F,80000,5,5,Graduate Degree,Management,House Owner,3,Asia,Newcastle,New South Wales,Australia,2002/03/12,Person,
908,706,11907,,"Garcia, Sarah",1967/09/08,S,F,80000,5,5,Graduate Degree,Management,House Owner,3,Asia,Wollongong,New South Wales,Australia,2002/03/31,Person,
1002,634,12001,,"Yang, Shannon",1965/07/06,S,F,80000,5,5,Bachelors,Professional,House Owner,4,Asia,Goulburn,New South Wales,Australia,2002/05/17,Person,
1356,706,12355,,"Ortega, Monique",1973/03/23,S,F,120000,0,5,Partial High School,Professional,House Owner,4,Asia,Wollongong,New South Wales,Australia,2002/07/01,Person,
1361,669,12360,,"Goel, Mario",1971/07/26,S,M,130000,0,5,Partial College,Management,House Owner,4,Asia,North Sydney,New South Wales,Australia,2002/07/19,Person,
1679,549,12678,,"Serrano, Dana",1974/10/10,S,F,130000,4,5,High School,Management,House Owner,4,Asia,Silverwater,New South Wales,Australia,2003/09/26,Person,
1695,554,12694,,"Arthur, Jay",1972/01/11,S,M,120000,0,5,Partial High School,Professional,House Owner,4,Asia,St. Leonards,New South Wales,Australia,2002/09/13,Person,
2000,655,12999,,"Shen, Nichole",1967/06/20,S,F,70000,5,5,Bachelors,Professional,House Owner,3,Asia,Malabar,New South Wales,Australia,2002/10/24,Person,
2639,558,13638,,"Alvarez, Diana",1972/07/12,S,F,110000,0,5,High School,Management,House Owner,4,Asia,Sydney,New South Wales,Australia,2003/01/15,Person,
2644,646,13643,,"Sai, Ronald",1970/10/06,S,M,100000,0,5,Partial High School,Professional,House Owner,4,Asia,Lane Cove,New South Wales,Australia,2003/01/08,Person,
2957,549,13956,,"Ma, Dawn",1968/10/12,S,F,70000,5,5,Bachelors,Professional,House Owner,3,Asia,Silverwater,New South Wales,Australia,2004/02/12,Person,
2961,549,13960,,"Kumar, Lacey",1967/07/05,S,F,70000,5,5,Bachelors,Professional,House Owner,4,Asia,Silverwater,New South Wales,Australia,2003/01/13,Person,
3225,646,14224,,"She, Tamara",1973/09/21,S,F,110000,0,5,Partial College,Management,House Owner,3,Asia,Lane Cove,New South Wales,Australia,2003/03/12,Person,
3234,655,14233,,"She, Ricardo",1971/06/27,S,M,100000,0,5,High School,Management,House Owner,3,Asia,Malabar,New South Wales,Australia,2004/01/04,Person,
3677,634,14676,,"Wang, Micah",1967/01/26,S,M,70000,5,5,Bachelors,Professional,House Owner,4,Asia,Goulburn,New South Wales,Australia,2003/03/18,Person,
3678,534,14677,,"Hernandez, Ross",1966/10/10,S,M,80000,5,5,Graduate Degree,Management,House Owner,3,Asia,Port Macquarie,New South Wales,Australia,2003/11/12,Person,
4139,558,15138,,"Hernandez, Monique",1972/06/20,S,F,100000,0,5,High School,Management,House Owner,3,Asia,Sydney,New South Wales,Australia,2003/08/01,Person,
4584,679,15583,,"Xu, Lindsey",1968/09/28,S,F,70000,5,5,Bachelors,Professional,House Owner,3,Asia,Rhodes,New South Wales,Australia,2003/12/04,Person,
4595,634,15594,,"Carlson, Joanna",1967/03/09,S,F,80000,5,5,Graduate Degree,Management,House Owner,2,Asia,Goulburn,New South Wales,Australia,2004/06/26,Person,
5163,534,16162,,"Morgan, Mackenzie",1968/09/26,S,F,70000,5,5,Bachelors,Professional,House Owner,3,Asia,Port Macquarie,New South Wales,Australia,2004/01/21,Person,
5170,706,16169,,"Lin, Dennis",1967/03/17,S,M,70000,5,5,Bachelors,Professional,House Owner,4,Asia,Wollongong,New South Wales,Australia,2003/06/17,Person,
5623,518,16622,,"Navarro, Byron",1973/05/15,S,M,100000,0,5,High School,Management,House Owner,2,Asia,Newcastle,New South Wales,Australia,2004/02/14,Person,
5624,534,16623,,"Lal, Andres",1973/09/04,S,M,150000,5,5,Bachelors,Professional,House Owner,4,Asia,Port Macquarie,New South Wales,Australia,2001/07/22,Person,
5630,509,16629,,"Zheng, Rosa",1972/09/13,S,F,110000,0,5,High School,Management,House Owner,4,Asia,Matraville,New South Wales,Australia,2001/07/09,Person,
5633,473,16632,,"Romero, Ruben",1971/05/17,S,M,100000,0,5,High School,Management,House Owner,3,Asia,Darlinghurst,New South Wales,Australia,2004/01/26,Person,
6293,706,17292,,"Gill, Kellie",1966/06/01,S,F,80000,5,5,Graduate Degree,Management,House Owner,3,Asia,Wollongong,New South Wales,Australia,2003/12/20,Person,
7199,473,18198,,"Xu, Cedric",1974/03/24,S,M,120000,5,5,Partial High School,Professional,House Owner,4,Asia,Darlinghurst,New South Wales,Australia,2001/11/17,Person,
7200,655,18199,,"Lopez, Brandy",1974/03/10,S,F,130000,4,5,High School,Management,House Owner,4,Asia,Malabar,New South Wales,Australia,2003/12/01,Person,
7204,512,18203,,"Kumar, Louis",1973/02/26,S,M,100000,0,5,High School,Management,House Owner,2,Asia,Milsons Point,New South Wales,Australia,2001/11/11,Person,
7210,634,18209,,"Chandra, Ann",1972/09/08,S,F,110000,0,5,High School,Management,House Owner,3,Asia,Goulburn,New South Wales,Australia,2001/11/10,Person,
8096,473,19095,,"Martinez, Meredith",1973/11/07,S,F,100000,0,5,High School,Management,House Owner,2,Asia,Darlinghurst,New South Wales,Australia,2002/02/22,Person,
8103,553,19102,,"Ye, Claudia",1970/03/10,S,F,100000,0,5,High School,Management,House Owner,4,Asia,Springwood,New South Wales,Australia,2002/02/15,Person,
8106,509,19105,,"Dominguez, Stacy",1971/04/03,S,F,150000,0,5,Bachelors,Management,House Owner,4,Asia,Matraville,New South Wales,Australia,2002/02/15,Person,
8572,706,19571,,"Johnson, Sydney",1967/08/13,S,F,80000,5,5,Graduate Degree,Management,House Owner,3,Asia,Wollongong,New South Wales,Australia,2003/09/17,Person,
8576,706,19575,,"Patel, Marco",1966/08/27,S,M,80000,5,5,Bachelors,Professional,House Owner,3,Asia,Wollongong,New South Wales,Australia,2003/09/08,Person,
8972,648,19971,,"Lu, Jeffery",1971/07/05,S,M,100000,0,5,High School,Management,House Owner,3,Asia,Lavender Bay,New South Wales,Australia,2002/04/30,Person,
9255,669,20254,,"Gutierrez, Dana",1965/05/16,S,F,80000,5,5,Bachelors,Professional,House Owner,4,Asia,North Sydney,New South Wales,Australia,2004/03/19,Person,
9615,518,20614,,"Shan, Gregory",1973/07/05,S,M,110000,0,5,Partial College,Management,House Owner,3,Asia,Newcastle,New South Wales,Australia,2002/05/15,Person,
9616,509,20615,,"Wu, Laura",1973/10/21,S,F,110000,0,5,Partial College,Management,House Owner,3,Asia,Matraville,New South Wales,Australia,2002/05/22,Person,
9617,512,20616,,"Serrano, Kristi",1973/02/12,S,F,120000,0,5,Partial High School,Professional,House Owner,4,Asia,Milsons Point,New South Wales,Australia,2002/06/02,Person,
9629,669,20628,,"Gutierrez, Rodney",1970/11/25,S,M,120000,0,5,Partial High School,Professional,House Owner,4,Asia,North Sydney,New South Wales,Australia,2002/06/15,Person,
10176,519,21175,,"Gomez, Armando",1967/07/24,S,M,80000,5,5,Graduate Degree,Management,House Owner,2,Asia,North Ryde,New South Wales,Australia,2004/01/22,Person,
10211,549,21210,,"Luo, Colin",1965/04/03,S,M,80000,5,5,Bachelors,Professional,House Owner,4,Asia,Silverwater,New South Wales,Australia,2003/09/25,Person,
10558,648,21557,,"Lal, Kate",1974/04/16,S,F,110000,0,5,Partial College,Management,House Owner,3,Asia,Lavender Bay,New South Wales,Australia,2002/08/30,Person,
10559,634,21558,,"Coleman, Nicole",1973/12/24,S,F,100000,0,5,High School,Management,House Owner,2,Asia,Goulburn,New South Wales,Australia,2002/08/25,Person,
10563,473,21562,,"Jai, Drew",1972/10/19,S,M,100000,0,5,High School,Management,House Owner,3,Asia,Darlinghurst,New South Wales,Australia,2002/09/22,Person,
10574,679,21573,,"Munoz, Jimmy",1969/08/03,S,M,130000,0,5,Bachelors,Management,House Owner,4,Asia,Rhodes,New South Wales,Australia,2004/02/10,Person,
10887,518,21886,,"Carlson, Jill",1974/05/10,S,F,100000,0,5,High School,Management,House Owner,2,Asia,Newcastle,New South Wales,Australia,2002/09/12,Person,
10894,655,21893,,"Hernandez, Brandi",1971/06/15,S,F,100000,0,5,High School,Management,House Owner,4,Asia,Malabar,New South Wales,Australia,2002/09/03,Person,
12420,468,23419,,"Xu, Shawna",1967/05/05,S,F,70000,5,5,Bachelors,Professional,House Owner,3,Asia,Coffs Harbour,New South Wales,Australia,2004/05/01,Person,
12427,669,23426,,"Ferrier, Mathew",1966/08/20,S,M,80000,5,5,Graduate Degree,Management,House Owner,3,Asia,North Sydney,New South Wales,Australia,2004/04/15,Person,
12661,519,23660,,"Tang, Christy",1972/11/20,S,F,160000,2,5,High School,Management,House Owner,4,Asia,North Ryde,New South Wales,Australia,2003/03/12,Person,
12663,512,23662,,"Sanchez, Cynthia",1970/11/06,S,F,100000,0,5,Partial High School,Professional,House Owner,4,Asia,Milsons Point,New South Wales,Australia,2003/03/16,Person,
13470,679,24469,,"Andersen, Roger",1965/06/02,S,M,80000,5,5,Bachelors,Professional,House Owner,4,Asia,Rhodes,New South Wales,Australia,2003/08/20,Person,
14125,648,25124,,"Xu, Keith",1967/10/09,S,M,80000,5,5,Graduate Degree,Management,House Owner,3,Asia,Lavender Bay,New South Wales,Australia,2003/11/27,Person,
14228,648,25227,,"Gutierrez, Jaime",1965/07/23,S,M,80000,5,5,Bachelors,Professional,House Owner,4,Asia,Lavender Bay,New South Wales,Australia,2004/04/10,Person,
14295,669,25294,,"Sharma, Sharon",1971/10/19,S,F,130000,0,5,Partial High School,Management,House Owner,4,Asia,North Sydney,New South Wales,Australia,2001/08/05,Person,
14828,534,25827,,"Nara, Karla",1971/03/02,S,F,100000,0,5,High School,Management,House Owner,3,Asia,Port Macquarie,New South Wales,Australia,2002/03/13,Person,
15445,519,26444,,"Lopez, Pamela",1970/10/05,S,F,100000,0,5,Partial High School,Professional,House Owner,4,Asia,North Ryde,New South Wales,Australia,2002/11/23,Person,
